delivery_partner_id,partner_name,rating
1883,Eric Bailey,3.9
1884,Isabel Jones,3.8
1885,Michael Vasquez,4.8
1886,Anthony Martin,4.7
1887,Alan Ewing,4.1
1888,Kristy Chan,4.6
1889,Stephanie Lee,4.2
1890,Theodore Parker,3.6
1891,Amanda Miller,4.7
1892,Sara Cline,3.8
1893,Teresa Jennings,4.6
1894,Jennifer Jackson PhD,4.3
1895,Stephanie Moore,4.5
1896,Daniel Gilbert,4.2
1897,Michelle Hall,4.6
1898,Elizabeth Obrien,3.5
1899,Jonathan Smith,3.6
1900,Patricia King,4.8
1901,James Thompson,4.6
1902,Michael Salinas,4.7
1903,Paul Wheeler,4.2
1904,Gloria Richards,4.2
1905,Don Brown,4.3
1906,Anthony Boyd,3.9
1907,Jennifer Trujillo,4.6
1908,Aaron Mann,4.7
1909,William Tapia,4.9
1910,Michael Ellison,4.3
1911,Bradley Gonzalez,4.1
1912,Shannon Middleton,4.7
1913,Jeremy Rogers,4.6
1914,Jamie Scott,4.8
1915,Amanda Klein,4.5
1916,Meghan Davis,4.8
1917,Samantha Gamble,3.6
1918,Oscar Sutton,4.5
1919,Kathleen Morris,3.6
1920,Brittany Cooley,4.6
1921,Hannah Armstrong,4.4
1922,Brooke Clark,3.5
1923,Melissa Davis,4.4
1924,Thomas Blair,3.7
1925,Megan Benson,3.7
1926,Michelle Harper,3.7
1927,Wendy David,4.2
1928,Michael Gibson,3.7
1929,Jonathan Young,3.7
1930,Robert Walker,3.9
1931,Courtney Young,3.5
1932,Amanda Allen,3.9
1933,Gregory Garcia,4.4
1934,Maria Robertson,4.4
1935,Gary Weaver,5.0
1936,Elizabeth Mendoza,3.7
1937,Amy Murphy,4.8
1938,Norman Black,4.1
1939,John Howell,4.1
1940,Laura Wang,4.0
1941,Gloria Washington,3.7
1942,Tiffany Nunez,4.2
1943,Christian Richardson,4.7
1944,Matthew Thomas,4.8
1945,David Barry,4.9
1946,Kristy Young,4.7
1947,Christina Haney,4.4
1948,Allison Wallace,4.2
1949,Jesse Aguirre,4.8
1950,Jonathan Garcia,4.6
1951,Michael Anderson,3.7
1952,Gary Reynolds,4.5
1953,Abigail Hancock,4.1
1954,Erica Wagner,4.4
1955,Robert Aguirre,4.8
1956,Michelle Wilson,4.5
1957,Nancy Thornton,4.9
1958,Amy Fox,4.8
1959,Christine Booth,3.7
1960,Patricia George,3.5
1961,David Wade,4.1
1962,Shane Garrett,4.8
1963,Gina Raymond,3.8
1964,Grant Kirk,4.5
1965,Katelyn Lewis,4.2
1966,Stephen Long,4.6
1967,Alexander Fuller,3.7
1968,Bruce Thomas,3.9
1969,Tracy Avery,3.9
1970,Robert Soto,4.3
1971,Manuel Crosby,3.9
1972,Timothy Salinas,4.7
1973,Jason Andrews,4.0
1974,Robert Powell,4.5
1975,Kimberly Wells,4.9
1976,Joseph Booth,4.4
1977,Zachary Brown,3.9
1978,Stephen Wilson,4.7
1979,Jeffrey Hoffman,3.5
1980,Bruce Melendez,3.9
1981,Dawn Moon,4.1
1982,Brandon Webb,3.8
1983,Joyce Gonzalez,4.4
1984,Keith Meyer,4.3
1985,James Allen,4.1
1986,Marc Grant,3.9
1987,Sean Dalton,4.2
1988,Whitney Martin,3.9
1989,Isaac Anderson,3.8
1990,Crystal Hill,4.0
1991,Nicholas Warren,4.4
1992,Sheila Edwards,4.5
1993,Brandon Farmer,3.9
1994,Christopher Sims,4.9
1995,Sabrina Nunez,3.9
1996,Robert Padilla,4.6
1997,Marc Walton,3.6
1998,Kristin Harper MD,4.5
1999,Robert Shepard,4.2
2000,Kevin Howard,4.4
2001,Randall Meyers,3.8
2002,Alan Anderson,4.2
2003,Dr. Ryan Cole,4.6
2004,Sylvia Sampson,4.7
2005,Benjamin Perez,3.9
2006,Gabriel Thomas,4.0
2007,Brianna Harris,3.5
2008,Brenda Mejia,3.6
2009,Mr. Kenneth Herrera,3.7
2010,Sierra Hunter,3.9
2011,Michele Brown,4.6
2012,Jessica Williams,4.3
2013,Taylor Robinson,4.7
2014,Matthew Rose,4.6
2015,Anthony King,4.4
2016,Hector Morse,4.2
2017,Kyle Schmidt,4.9
2018,Christopher Huff,4.4
2019,Aimee Smith,4.2
2020,Kelsey Elliott,4.8
2021,Edward Hernandez,3.6
2022,Jacqueline Goodman,4.5
2023,Betty Jackson,3.7
2024,Kelly Mckinney,4.7
2025,Dr. Jonathan Mccall PhD,4.7
2026,Dustin Hughes,4.3
2027,Joanna Hernandez,4.5
2028,David Bennett,4.7
2029,Jose Gutierrez,4.2
2030,Gregory Horne,4.9
2031,Monica Pope,4.2
2032,Emily Thomas,4.8
2033,Erin Greer,4.4
2034,Heidi Robinson,4.1
2035,Joanna Larsen,3.5
2036,Carrie Duran MD,3.9
2037,Wyatt Cochran,4.8
2038,Ryan Barker,4.1
2039,Tony Bryan,4.1
2040,Miss Christina Jones,4.2
2041,Sandra Jackson,3.9
2042,Parker Weber,4.2
2043,Angela Wilson,4.1
2044,Laura Hart,4.9
2045,Kayla Fitzgerald,4.3
2046,Thomas Travis,4.8
2047,Miranda Phillips MD,4.5
2048,Rhonda Smith,3.8
2049,Kristi Rios,4.8
2050,Karen Kim,3.6
2051,Jacob Braun,4.2
2052,Ronnie Smith,3.9
2053,Gloria Hughes,4.3
2054,Laura Wallace,4.0
2055,John Wong,4.6
2056,Daniel Nicholson,4.9
2057,Danny Garcia,4.6
2058,Brittany Obrien,4.0
2059,Richard Hart,4.4
2060,Kenneth Horton,4.8
2061,Mackenzie Mcdaniel,3.9
2062,Justin Gutierrez,3.7
2063,Dr. Kristen Smith,3.7
2064,Michael Mendoza,4.2
2065,Jeanne Peterson,4.6
2066,Nicholas Kramer,4.5
2067,Ryan Walker DDS,4.2
2068,Michelle Hampton,4.6
2069,Jason Perry DDS,4.5
2070,Alyssa Clark,4.4
2071,Michelle Graves,3.8
2072,Rhonda Bradshaw,4.0
2073,Nichole Garcia,4.0
2074,Deborah Waters,4.7
2075,Katherine Daniels,4.7
2076,Michael Campbell,3.9
2077,Monica Farley,3.6
2078,Katie Boyd,4.7
2079,Katherine Bullock,4.1
2080,Kelsey Christensen,3.8
2081,Susan Carr,3.7
2082,Laura Herrera,3.5
2083,Sarah Garcia,4.1
2084,Anne Vincent,4.0
2085,Gregory Wolfe,4.5
2086,Kelly Johnson,5.0
2087,Heather Perry,3.8
2088,Nicholas White,3.9
2089,Tracy Burton,4.0
2090,Michael Farmer,4.2
2091,John Stevens,4.5
2092,Adam White,4.0
2093,Harold Terry,3.7
2094,Vincent Harrell,4.6
2095,Benjamin Pham,4.7
2096,Jacob Walker,3.9
2097,Kimberly Harvey,3.7
2098,Jessica Clark,4.3
2099,Elizabeth Schroeder,3.8
2100,Christopher Smith,4.1
2101,Sharon Fernandez,4.7
2102,Reginald Taylor,3.8
2103,Thomas Robinson,4.7
2104,Michael Jenkins,4.5
2105,Whitney Wagner MD,3.8
2106,Melissa Villa,4.3
2107,Stephen Moody,4.4
2108,Ann Wilson,3.8
2109,Mark Jackson,3.7
2110,Ronald Bradley,4.3
2111,Jonathan Diaz,4.5
2112,Joshua Moran,4.2
2113,Kimberly King,3.6
2114,Lindsey Rosales,4.9
2115,David Cox,4.5
2116,Morgan Braun,4.4
2117,Austin James,4.5
2118,Cynthia Yang,4.1
2119,Austin Mason,5.0
2120,Christina Adams,3.7
2121,Ronnie Martinez,4.6
2122,Jerry Reyes,4.1
2123,Linda Casey,4.8
2124,Kayla Jones,4.6
2125,Anthony Porter,4.3
2126,Kelsey Mitchell,4.9
2127,David Castro,4.9
2128,Frank Collier,3.6
2129,Eddie Taylor,3.8
2130,Ann Miller,4.5
2131,Dr. Joseph Tanner MD,4.9
2132,Jose Evans,4.1
2133,Brandon Wade,3.6
2134,Michele Lewis,4.5
2135,Erica Mercer,3.8
2136,Mrs. Joy May,4.3
2137,Craig Maxwell,4.1
2138,Angela Taylor,4.3
2139,Courtney Cole DDS,4.9
2140,Juan Conley,4.2
2141,Brent Payne,3.6
2142,Kristina Joseph,4.4
2143,Kaitlyn Pierce,4.0
2144,David Vasquez,4.7
2145,Dr. William Collins,4.2
2146,Alexis Webb,4.6
2147,Dr. Joseph Lloyd,4.9
2148,Valerie Chan,4.0
2149,Nancy Kirby,5.0
2150,David Mills,3.7
2151,Leonard Villa,4.5
2152,Donna Pennington,3.6
2153,Michael Harvey,3.8
2154,Jacob Juarez,4.5
2155,Matthew Clark,3.6
2156,Alexander Valenzuela,3.7
2157,Michelle Jones,3.9
2158,Perry Tucker,4.4
2159,Heather Mcdowell,3.5
2160,Michael Martin,4.2
2161,Barbara Martinez,4.4
2162,Austin Black,4.1
2163,Joseph Peters,3.6
2164,Derrick Moses MD,4.4
2165,Tammy Watkins,4.4
2166,William Hayes,4.3
2167,Amanda Matthews,4.5
2168,Daniel Wilson,3.8
2169,Kathleen Taylor,4.5
2170,Michael Hernandez,3.7
2171,Samantha Mcconnell DDS,4.1
2172,Elizabeth Cooper,3.6
2173,Charles Wheeler,4.7
2174,Bradley Hayes,4.3
2175,Cassandra Nichols,5.0
2176,Elizabeth Jones,4.9
2177,Cameron Shah,5.0
2178,Leah Johnson,3.7
2179,Stacey Wallace,4.4
2180,David Miller,4.1
2181,Gregory Morales,4.3
2182,Mary Gomez,4.0
2183,Lauren Oliver,3.6
2184,Carolyn Brewer,4.6
2185,Sandra Bush,4.9
2186,Scott Bailey,4.3
2187,Sherri Jacobs,4.0
2188,Mary Turner,4.9
2189,Lori Williams,4.0
2190,Taylor Johnson,4.9
2191,David Moses,4.8
2192,Jonathan Allen,4.3
2193,Randall Green,4.5
2194,Kevin Griffin,4.6
2195,Janet Rose,4.5
2196,Daniel Wilson,3.7
2197,Scott Fields,4.5
2198,Adam Hudson,3.5
2199,Francisco Skinner,4.6
2200,Sarah Smith,4.3
2201,Rhonda Pierce,3.9
2202,Anthony Mccall,4.7
2203,Brittany Russell,4.1
2204,Nathan Reyes,4.2
2205,Martin Molina,3.5
2206,Kari Hendrix,4.1
2207,Michael Bell,3.8
2208,Teresa Guzman,3.9
2209,Ashley Long,3.9
2210,Alyssa Allen,3.6
2211,Shannon Figueroa,4.2
2212,Teresa Walsh,4.3
2213,Charles Owen,4.4
2214,Cody Martin,4.2
2215,Joshua Boyer,4.8
2216,Debbie Grimes,3.6
2217,Tara Schaefer,4.4
2218,Kathryn Stone,4.8
2219,Nancy Fisher,3.6
2220,Jonathan Smith,4.2
2221,Allison Brown,4.4
2222,Jamie Palmer,3.8
2223,Samuel Singleton,3.9
2224,Michael Powell,4.7
2225,Hannah Wilson,4.4
2226,Marvin Johnson,4.0
2227,Anthony Wolf,4.6
2228,Tamara Price,4.6
2229,Kevin Johns,4.0
2230,Miss Jessica Mahoney,4.2
2231,Troy Mcdowell,4.5
2232,Sandra Larson,4.0
2233,Jonathan Larson,4.4
2234,Brandon Turner,3.9
2235,Andrew Long,3.9
2236,Terri Lawrence,4.0
2237,Stacy Holmes,4.9
2238,Renee Cervantes,4.8
2239,Robert Martin,4.3
2240,Matthew Reyes,4.3
2241,Melissa Perry,3.6
2242,James Gregory,4.5
2243,Jake Matthews,4.0
2244,Joanne Simpson,4.4
2245,Michael Garcia,4.8
2246,Nicholas Watts,3.6
2247,Brittany Miller,4.4
2248,Amy Smith,4.3
2249,Keith Miller,3.8
2250,Mark Fleming,4.5
2251,Sara Wilson,4.3
2252,Angelica Robinson,4.7
2253,Nicole Robbins,3.7
2254,Jesse Rodriguez,4.2
2255,Brian Hall,5.0
2256,Danielle Miller,4.5
2257,Chad Walker,4.5
2258,Michelle Barber,4.0
2259,Jacob Thornton,3.6
2260,Lisa Peterson,4.9
2261,Yolanda Garcia,3.7
2262,Katherine Miller,5.0
2263,John Smith,3.7
2264,Roger Nelson,3.8
2265,Alex Taylor,4.0
2266,Elizabeth Davis,4.3
2267,Adam Ayala,4.7
2268,Rhonda Fox,5.0
2269,Wanda Best,4.0
2270,Carolyn Schneider,3.5
2271,Sean Rasmussen,4.4
2272,Julia Tucker,4.6
2273,Rachel Henderson,4.1
2274,Jasmine Ford,3.8
2275,Brent Strickland,4.0
2276,Victoria Knox,4.5
2277,Stephen Allen,4.2
2278,Maurice Klein,4.6
2279,Stephanie Hancock,3.8
2280,Mary Anderson,4.8
2281,Nathaniel Payne,3.7
2282,Paige Ford,4.0
2283,Elizabeth Myers,4.4
2284,Elizabeth Gross,4.6
2285,Jesse Davis,3.9
2286,Wyatt Johnson,4.9
2287,Rodney Kent,4.6
2288,Michele Perez,3.8
2289,Joann Warren,4.6
2290,Richard Fernandez,4.5
2291,Audrey Reynolds,4.6
2292,Nathaniel Mitchell,4.9
2293,Larry Compton,4.6
2294,Lori Walker,4.0
2295,Lisa Morgan,4.7
2296,Melissa Bailey,4.5
2297,Justin Moore,4.4
2298,Leslie Flores,4.0
2299,Susan Grant,4.9
2300,Brian Hines,4.3
2301,Sean Villanueva,4.4
2302,Jessica Maxwell,4.1
2303,Cynthia Baird,4.7
2304,Andrew Castillo,4.0
2305,Kelli Stevens,4.7
2306,Nathan Sherman,3.7
2307,Jason Russell,4.6
2308,James Anderson Jr.,4.2
2309,Stuart Elliott,4.5
2310,Cynthia Garcia,4.3
2311,Laura Durham,3.7
2312,Justin Gaines,4.2
2313,Nancy Estrada,4.9
2314,Mark Stewart,4.6
2315,Alyssa Gibson,4.0
2316,Jessica Gonzalez,4.9
2317,Troy Berger,4.7
2318,Joshua Garrett,4.0
2319,Kim Stephens,4.4
2320,Maria Reynolds,4.1
2321,George Carroll MD,3.6
2322,Grace Davis,4.7
2323,Rachael Friedman,3.8
2324,Jessica Rhodes,4.2
2325,Leslie Stone,4.6
2326,Tony Jackson,4.9
2327,Michelle Robbins,3.6
2328,Curtis Diaz,4.1
2329,Michelle Doyle,4.4
2330,Jacqueline Reynolds,4.7
2331,Sandra Henderson,4.9
2332,Fernando Gordon,3.5
2333,Dawn Herring,4.4
2334,Nathaniel Craig,3.5
2335,Brenda Miles,4.7
2336,Melinda Franklin,3.7
2337,Daniel Wood,4.8
2338,Megan Jordan,3.7
2339,Cassidy Herring,4.6
2340,Tyler Sweeney,3.9
2341,Ryan Patrick,4.3
2342,Janet Lewis,4.4
2343,Natalie Black,3.8
2344,Ann Phelps,3.9
2345,Christopher Roy,3.7
2346,James Richmond,3.5
2347,Cynthia Dixon,3.9
2348,Amy White,4.3
2349,Francisco Reynolds,4.6
2350,Kaitlyn Romero,4.7
2351,Carlos Phillips,3.6
2352,Kristin Jones,3.9
2353,Ronald Pearson,4.7
2354,David Ramsey,4.2
2355,Kim Robinson,3.8
2356,Lisa Harper,4.1
2357,Daniel Thompson,3.9
2358,Amanda Oneill,3.6
2359,Bryan Carter,4.6
2360,Alan Rogers,3.9
2361,Kendra Andrews,4.9
2362,Allison Cunningham,4.8
2363,Kirsten Peterson,4.6
2364,Alexander Kim,4.0
2365,William Butler,3.9
2366,Debra Diaz,4.2
2367,Brian Brooks,4.0
2368,Steven Nguyen,4.9
2369,Suzanne Young,3.7
2370,Bryce Adams,4.6
2371,James Wiley,4.4
2372,Roberto Sanford,4.7
2373,Anthony Rivera,4.3
2374,Kevin Lutz,4.4
2375,Cynthia Scott,4.9
2376,Melanie Wright,3.6
2377,Joshua Rosales,3.7
2378,Paula Olson,4.1
2379,Alexandra Allen,4.2
2380,David Gray,3.8
2381,Benjamin Smith,3.6
2382,Samuel Young,3.5
2383,Mariah Thomas,4.6
2384,James Myers,4.2
2385,Robert Stokes,4.8
2386,Ruth Short,4.0
2387,Pamela Patterson,4.6
2388,Charles Wright,4.2
2389,Pamela Long,4.4
2390,Sean Foster,4.1
2391,Alan Armstrong,3.6
2392,Ms. Lori Wright MD,4.9
2393,Elizabeth Walker,4.8
2394,Mr. Ryan Jefferson DDS,4.0
2395,Elizabeth Davis,4.9
2396,Brittany Burch,4.0
2397,Daniel Blair,4.2
2398,Shawn Hutchinson,4.6
2399,Susan Martin MD,4.0
2400,Lori Graham,4.0
2401,Kelly Horton,4.1
2402,Christy Barnett,4.2
2403,James Miller,3.7
2404,Brian Wright,3.5
2405,William Holloway,4.9
2406,Kyle Miller,4.0
2407,Jose Weiss PhD,3.7
2408,Tina Hardy,4.6
2409,Caitlin Rodriguez,3.9
2410,Michael Day,3.8
2411,Steven Dixon,4.9
2412,Stephanie Irwin,4.9
2413,Joseph Graham,3.7
2414,Benjamin Strong,4.8
2415,Michele Tran,4.8
2416,Jillian Franco,4.5
2417,Laura Smith,4.3
2418,Jennifer Thomas,3.8
2419,James Wood,3.7
2420,Jerry Russell,4.4
2421,Dillon Thompson,4.7
2422,Rebecca Chambers,4.5
2423,Kyle Solomon,3.8
2424,Brian Peterson,3.9
2425,Lisa Buchanan,4.3
2426,Kimberly Roberts,4.4
2427,Angela Taylor,3.6
2428,John Bennett,4.4
2429,Jordan Mitchell,4.6
2430,Lindsey Lopez,3.8
2431,April Jordan,3.9
2432,Aaron Weber,3.9
2433,Daisy Ramos,4.9
2434,Pamela Pena,4.1
2435,Richard Fox,4.3
2436,Samantha Davis,4.6
2437,Kayla Peters,4.1
2438,Anna Oneill,3.7
2439,Crystal Rogers,4.5
2440,Janet Vasquez,4.5
2441,William Lee,3.9
2442,Meagan Perry,3.6
2443,William Jones,4.5
2444,Harold Holmes,4.6
2445,Allen Watts,3.5
2446,Ross Chavez,4.5
2447,Julie Garcia,4.9
2448,Robert Wood,3.8
2449,Samantha Mcmillan,4.3
2450,Jeremy Parker,4.5
2451,Victoria Petersen,3.8
2452,Michael Rodgers,4.6
2453,Elizabeth Moody,4.8
2454,Karen Acevedo,4.7
2455,Cory Williams,3.9
2456,Christopher Harrell,4.7
2457,Brittany Richardson,4.1
2458,Shane Pollard,3.9
2459,Nancy Weber,3.8
2460,John Hughes,4.9
2461,Holly Collins,4.1
2462,Jeffrey Ward,4.8
2463,Andrew Brewer,3.7
2464,Blake Munoz,4.7
2465,David Cummings,3.7
2466,Donna Buckley,3.5
2467,James Johnson,5.0
2468,Elizabeth Parker,3.6
2469,Natalie Solomon,4.2
2470,Jennifer Smith,4.8
2471,Megan Lopez,4.7
2472,Sheila Harding,4.2
2473,Daniel Cross,4.4
2474,Donald Rodriguez,4.4
2475,Joseph Sanchez,3.7
2476,Brandi Jones,3.9
2477,Jeffrey Miller,4.0
2478,Richard Jordan,4.1
2479,John Mcdowell,3.9
2480,Alicia Rogers,3.9
2481,Max Zimmerman,4.0
2482,Carrie Scott,4.1
2483,Andrew Jackson,4.2
2484,Jill Green,3.8
2485,Robert Butler,4.7
2486,Wendy Maxwell,4.8
2487,Andrea Bennett,3.9
2488,Jennifer Moore,3.7
2489,Eric Hamilton,4.6
2490,Nicole Morris,4.9
2491,Michelle Foster,3.6
2492,Michael Mullins,3.5
2493,Brian Roman,3.8
2494,Angelica Norris,4.5
2495,Kayla Callahan,4.9
2496,Stephen Flores,4.6
2497,Susan Rios,4.4
2498,Amy Shelton,4.6
2499,Megan Cole,3.8
2500,Anthony Freeman,4.5
2501,Timothy Franklin,4.0
2502,Paul Carr,3.8
2503,Miguel English,3.9
2504,Ashley Brown,4.5
2505,David Mora,4.7
2506,Kristin Graham,4.4
2507,Jasmine Wolf,3.6
2508,Mary Bennett,3.6
2509,Kevin Rangel,3.8
2510,Tamara Avery,3.9
2511,Juan Stewart,4.1
2512,James Flores,3.6
2513,Sherry Miller,4.6
2514,Megan George,4.6
2515,Rachel Ruiz,4.0
2516,Nicole Hart,4.3
2517,Bradley Buck,3.7
2518,Kenneth Clark,4.1
2519,Justin King,4.8
2520,Anthony Wells,4.5
2521,Michelle Cummings,3.7
2522,Jay Reed,4.8
2523,Stacy Ramirez,4.5
2524,Kimberly Mullen,4.2
2525,Kathleen Kent,4.5
2526,Sherry Wiley,3.8
2527,Kevin Davis,4.3
2528,Sean Brown,4.4
2529,Lindsay Maldonado,4.9
2530,Karen Watkins,3.6
2531,Ann Smith,4.1
2532,Mallory Davis,4.9
2533,Erin Randall,3.8
2534,Sarah Lopez,4.7
2535,Mike Taylor,3.5
2536,Kenneth Holmes,3.5
2537,Lisa Serrano,4.0
2538,David Marshall,4.7
2539,Arthur Ray,3.7
2540,Toni Martin,4.1
2541,Ashley Park,3.7
2542,Kenneth Scott,3.8
2543,James Johnson,4.3
2544,Stephen English,4.0
2545,Philip Bradley,3.8
2546,Trevor Tyler,4.1
2547,Nicole Gardner,4.6
2548,Maxwell Ward,3.7
2549,William Moreno,4.2
2550,Paul Zamora,3.9
2551,Nicole Pena,4.1
2552,Alan Campbell,4.7
2553,Brian Parker,4.9
2554,Kevin Kim,3.9
2555,Kristina Martin,4.4
2556,Betty Aguilar,4.5
2557,Randall Jones,4.8
2558,Christian Burns,4.8
2559,Gerald Gomez,4.2
2560,Emily Gordon,5.0
2561,Cathy Davis,5.0
2562,Darlene Baker,4.3
2563,Amber Rivers,4.3
2564,Sharon Austin,4.5
2565,Jasmine West,4.1
2566,Valerie Snyder,4.5
2567,Amy Brown,4.3
2568,Janice Ford,3.6
2569,Lorraine Coffey,4.8
2570,Susan Cohen,4.9
2571,Diana Mccall,3.5
2572,Kristen Dennis,4.7
2573,Jonathan Miller,4.1
2574,Stacey Gonzalez,4.4
2575,Heather Mata,4.2
2576,Melinda Clements,4.3
2577,Tina Freeman,4.2
2578,Helen Parker,4.8
2579,James Lee,4.5
2580,Kim Pena,4.1
2581,Charles Marsh,4.5
2582,Mary Castro,4.9
2583,Melanie Johnson,3.6
2584,Steve Smith,4.1
2585,Tonya Zimmerman,4.8
2586,Chris Harrington,4.6
2587,Nicholas Johnson,4.9
2588,Jill Cisneros,3.6
2589,Jeffery Allen,4.8
2590,Joseph Garrison,4.7
2591,Pamela Lopez,4.7
2592,Tammy Richardson,4.4
2593,Dr. Stacy Wright,3.6
2594,Kelly George,4.3
2595,Scott Mitchell,4.1
2596,Amber Bryan,4.3
2597,Brandon Bonilla,4.6
2598,Janet Wilson,4.4
2599,Melissa Lopez,3.9
2600,Brandon Wright,4.4
2601,Kimberly Jennings,3.6
2602,Michael Smith,3.5
2603,Ryan Moore,4.1
2604,Richard Navarro,4.6
2605,Dawn Kemp,4.7
2606,Roger Castaneda,4.3
2607,Kevin Parker,4.8
2608,Alexander Spears,3.7
2609,Douglas Fernandez,4.9
2610,Jessica Wood,4.9
2611,Trevor Bush,4.4
2612,Heidi Benjamin,3.6
2613,Jennifer Benjamin,4.2
2614,Brett Rangel,3.8
2615,Jeffrey Powers,4.4
2616,Jason Gibson,3.8
2617,Mallory Hull,4.2
2618,Jeffrey Stephens,3.8
2619,Kathryn Curry,3.8
2620,Rachel Owens,3.9
2621,Pamela Phillips,3.5
2622,Joshua Jensen,4.6
2623,Robert Ortega,4.0
2624,Michelle Sanchez,4.5
2625,Timothy Reed,4.5
2626,Eric Waters,3.6
2627,Willie Matthews,4.0
2628,Dawn Andrews,4.4
2629,Linda Reed,4.9
2630,Zachary Fowler,4.1
2631,Shirley Zimmerman,4.3
2632,Sonya Hawkins,4.6
2633,Jade Long,4.7
2634,Lynn Bryant,4.9
2635,Michael Bowers,4.2
2636,John Nichols,3.8
2637,Anthony Anderson,4.6
2638,Julian Potter,3.7
2639,Theresa Guerrero,4.1
2640,April Sanchez,4.4
2641,Steven Wheeler,4.5
2642,Kimberly Mendoza,4.6
2643,Jason Lopez MD,3.8
2644,Cody Jordan,5.0
2645,Joseph Yates,3.8
2646,Daniel Fernandez,3.6
2647,Maria Obrien,4.5
2648,Danielle Smith,4.9
2649,Jennifer Curry,4.3
2650,Daniel Lopez,4.4
2651,James Alvarez,4.3
2652,Robert Flores,3.6
2653,Laura Stewart,4.5
2654,Natasha Cooper,4.0
2655,Nicole Wood,4.9
2656,Scott Sullivan,3.8
2657,Mr. Guy Donovan,4.0
2658,Aaron Barnes,4.3
2659,Chelsea Holt,4.2
2660,Virginia Fitzpatrick,4.1
2661,Brandon Boone,4.0
2662,Richard Wilkerson,3.7
2663,Adrian Miller,4.7
2664,John Bauer,4.2
2665,Alexandra Hamilton,4.4
2666,Justin Hull,4.3
2667,Hannah Waller,4.4
2668,Joel Austin,4.6
2669,Michael Burke,4.4
2670,Jason Shepard,3.9
2671,Dennis Callahan,4.3
2672,Casey Novak,3.9
2673,Charlene Brown,4.4
2674,Benjamin Hunt,4.1
2675,Evan Foster,3.6
2676,Nicole Koch,4.6
2677,Vincent Long,3.9
2678,Jennifer Lamb,4.9
2679,Tracy Martin,3.9
2680,Gregory Gibson,5.0
2681,Sharon Riley,4.2
2682,Randy Ramirez,3.5
2683,Hannah Floyd,3.6
2684,David Gallegos,3.6
2685,Tamara Miller,3.6
2686,Tiffany Smith MD,3.9
2687,Lisa Diaz,4.0
2688,Darius Stanley,3.7
2689,Aaron Hall,4.2
2690,Nicholas Greene,4.0
2691,Alan Kelley,4.5
2692,Caitlin Murphy,3.8
2693,Renee Gardner,4.9
2694,Michael Thompson,4.3
2695,Jacqueline Patterson,4.4
2696,Pamela Perez,3.6
2697,Tiffany Huang,4.3
2698,Michelle Aguilar,4.1
2699,Laurie Shaw,4.9
2700,Michael Daniel,4.8
2701,Jennifer Curry,4.5
2702,Terry Malone,4.7
2703,Debra Rodriguez,4.5
2704,Brittany Thomas,3.5
2705,Kimberly Flores,4.6
2706,Luis Thompson,3.8
2707,Randall Ochoa,4.5
2708,Marc Chambers,3.5
2709,Brianna Shelton,4.0
2710,Laura Leach,4.3
2711,Morgan Simmons,4.0
2712,Donna Frazier,4.5
2713,Austin Moody,4.3
2714,Seth Ward,4.9
2715,Rebecca Harris,4.0
2716,Lynn Brooks,4.6
2717,Ann Mcdonald,4.8
2718,Suzanne Wiley,3.9
2719,Kathleen Espinoza,4.6
2720,Anthony Johnson,4.1
2721,Brianna Hoffman,3.7
2722,Katherine Mathews,3.5
2723,Timothy Gomez,4.6
2724,Ryan Walker,3.8
2725,Patricia Hill,3.6
2726,Albert Booker,4.2
2727,Melissa Jones,4.0
2728,Amber Kim,4.5
2729,Sara Clark,3.7
2730,Sherri Morales,3.7
2731,Ivan Brown,4.1
2732,Erin Phillips,4.3
2733,Kimberly Coffey,4.7
2734,James Patrick,4.4
2735,William Harris,4.9
2736,Donald Davis,3.8
2737,Jonathan Clay MD,4.4
2738,Raymond Schwartz,4.5
2739,Spencer Rhodes,4.6
2740,Amy Cox,5.0
2741,Juan Pace,4.2
2742,Karen Moore,4.1
2743,Cameron Thomas,4.8
2744,Angela Nichols,3.8
2745,Sarah Baxter,3.6
2746,Donna Lee,4.2
2747,Richard Walton,3.9
2748,Nicole Johnson,4.1
2749,David Allison,5.0
2750,Julie Long,4.0
2751,Jorge Colon,4.6
2752,Johnny Ramos,3.9
2753,Pamela Schmidt,4.0
2754,Katie Marshall,3.9
2755,Jerry Andrews,4.4
2756,Kyle Callahan,3.8
2757,Eric Gonzalez,4.6
2758,Heather Smith,4.5
2759,Heather Bush,4.1
2760,Emily Hunt,3.5
2761,Michelle King,3.5
2762,Valerie Adams,4.3
2763,Marcia Randall,4.8
2764,Patrick King,4.4
2765,Brittany Jacobs,4.2
2766,Matthew Jones Jr.,4.8
2767,Stacie Thomas,3.8
2768,Christian Bailey,4.0
2769,Mary Garza,4.3
2770,Edward Wall,3.9
2771,Tara Stevens,5.0
2772,Janet Ross,4.2
2773,Crystal Miller,3.6
2774,David Bean,3.8
2775,Michele Caldwell,4.3
2776,Lance Hill,4.3
2777,Randall Hughes,5.0
2778,Jill Welch,4.4
2779,Patrick Sullivan,4.5
2780,William Williams,3.8
2781,Matthew Price,3.7
2782,Christopher Tran,4.4
2783,Thomas Lopez,4.8
2784,Brian Smith,4.4
2785,Kirsten Campos MD,4.2
2786,Carla Wood,4.4
2787,Thomas Taylor,4.2
2788,Frank Campbell,3.7
2789,Ronald Wells,4.6
